v8-version,9,4,146,24,-node.20,0
v8-platform,macos,macos
shared-library,/usr/local/bin/node,0x10210f000,0x1034cd053,34660352
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff81b8a4e90,0x7ff81b8da250,321884160
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff81ab2d830,0x7ff81ab33196,321884160
shared-library,/usr/lib/libarchive.2.dylib,0x7ff81f4a6650,0x7ff81f518e49,321884160
shared-library,/usr/lib/libxml2.2.dylib,0x7ff81b8ec990,0x7ff81b9abdc8,321884160
shared-library,/usr/lib/liblangid.dylib,0x7ff81db843ee,0x7ff81db84db6,321884160
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff8239c33d0,0x7ff823a98df0,321884160
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff821af4c60,0x7ff821eb2614,321884160
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff915890550,0x7ff915895110,321884160
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff91386d110,0x7ff91387139a,321884160
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff827337f50,0x7ff82734731e,321884160
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff9158abc70,0x7ff9158abfab,321884160
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff829739810,0x7ff82973b10a,321884160
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff9158a1b20,0x7ff9158a92c0,321884160
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffb31b01d30,0x7ffb31b38525,321884160
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffb31c41760,0x7ffb31cbe288,321884160
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff82973d320,0x7ff82974fc00,321884160
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff81db7f807,0x7ff81db822dc,321884160
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff81e6025c0,0x7ff81e60c41a,321884160
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff81cc19950,0x7ff81cc27621,321884160
shared-library,/usr/lib/libpcap.A.dylib,0x7ff81f36de60,0x7ff81f38ea98,321884160
shared-library,/usr/lib/libdns_services.dylib,0x7ff819cd9227,0x7ff819cdf2d4,321884160
shared-library,/usr/lib/liblzma.5.dylib,0x7ff81fabb48c,0x7ff81facd7d8,321884160
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff81efb3e00,0x7ff81efc1f15,321884160
shared-library,/usr/lib/libiconv.2.dylib,0x7ff81f3a3520,0x7ff81f3b7089,321884160
shared-library,/usr/lib/libcharset.1.dylib,0x7ff81f2fa9f9,0x7ff81f2faee0,321884160
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffb31b86740,0x7ffb31c24baa,321884160
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff82001f7d0,0x7ff820027cf9,321884160
shared-library,/usr/lib/libCheckFix.dylib,0x7ff81e8e9ce3,0x7ff81e8f0372,321884160
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff8183a0f88,0x7ff8183b5d63,321884160
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff81db860e0,0x7ff81dc4c94e,321884160
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff81aa55b40,0x7ff81aa89b60,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff825dbc000,0x7ff825dbc000,321884160
shared-library,/usr/lib/libmecab.dylib,0x7ff81e91c9a0,0x7ff81e969310,321884160
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff814306b10,0x7ff814335c90,321884160
shared-library,/usr/lib/libgermantok.dylib,0x7ff81e977050,0x7ff81e978dca,321884160
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff81f594e52,0x7ff81f595e16,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff81ab35010,0x7ff81b17fb3a,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff825aee000,0x7ff825aee000,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff81fb84220,0x7ff81fcdc1f1,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff81e427140,0x7ff81e5e37bd,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff813f79660,0x7ff8141c03f7,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff81f6cd4c0,0x7ff81fa64c9b,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff81e979be8,0x7ff81e98ce6e,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff81f5d25e0,0x7ff81f5e5a28,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff81f6c704b,0x7ff81f6cb0dc,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff81dc71ee0,0x7ff81e3d3f3d,321884160
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff814210d90,0x7ff814282046,321884160
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb1d7810a0,0x7ffb1da07b60,321884160
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff81b8522a0,0x7ff81b86589f,321884160
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff81b845ff5,0x7ff81b84ca72,321884160
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff81fad7000,0x7ff81fb29b90,321884160
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff81e82cac0,0x7ff81e873c41,321884160
shared-library,/usr/lib/libutil.dylib,0x7ff81fb505b0,0x7ff81fb52966,321884160
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb1c91c300,0x7ffb1c9ce53c,321884160
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff8167551c0,0x7ff8167851da,321884160
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff81b8a1b1b,0x7ff81b8a378e,321884160
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb13b8481a,0x7ffb13b8d516,321884160
shared-library,/usr/lib/libmis.dylib,0x7ff915870660,0x7ff91587d19e,321884160
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff923e66270,0x7ff923e68682,321884160
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa1e0a5842,0x7ffa1e0a6a86,321884160
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff81aa29c10,0x7ff81aa49e90,321884160
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff81f597390,0x7ff81f5b5fc9,321884160
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff814fae2b0,0x7ff8150da618,321884160
shared-library,/usr/lib/libxslt.1.dylib,0x7ff81fb53fb0,0x7ff81fb74337,321884160
shared-library,/usr/lib/libcmph.dylib,0x7ff81f49489c,0x7ff81f4a2cde,321884160
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff81e5efa30,0x7ff81e5fe1c0,321884160
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff81dc6c840,0x7ff81dc700a4,321884160
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff8141c7380,0x7ff81420651a,321884160
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff81e8b9ee8,0x7ff81e8d2ba6,321884160
shared-library,/usr/lib/libTLE.dylib,0x7ffb30c267a0,0x7ffb30c2bb18,321884160
shared-library-end
tick,0x7ff81368753e,4781,0,0x0,6
profiler,begin,1000
tick,0x7ff8133e193c,5783,0,0x0,6
new,CodeRange,0x106e87000,0
tick,0x7ff8136ee514,7027,0,0x0,6
new,MemoryChunk,0x9dea4080000,262144
tick,0x7ff81368a2e2,8327,0,0x0,6
new,MemoryChunk,0x9ded4180000,262144
new,MemoryChunk,0x9de6e480000,262144
new,MemoryChunk,0x9de38400000,262144
new,MemoryChunk,0x9dee1480000,262144
heap-capacity,1031072
heap-available,4346136384
new,MemoryChunk,0x9de13b00000,262144
new,MemoryChunk,0x9de2edc0000,262144
tick,0x1028a2646,9490,0,0x0,6
new,MemoryChunk,0x9de974c0000,262144
new,MemoryChunk,0x9de7d100000,262144
tick,0x10289f1f8,10841,0,0x0,6
new,MemoryChunk,0x9dee8840000,262144
new,MemoryChunk,0x9ded80c0000,262144
tick,0x1028a0658,12024,0,0x0,6
new,MemoryChunk,0x9de61040000,262144
new,MemoryChunk,0x106ec0000,262144
tick,0x7ff81368a58e,13319,0,0x0,1
tick,0x1028a88c5,14423,0,0x0,6
new,MemoryChunk,0x9de9f940000,262144
tick,0x1028a068b,15502,0,0x0,6
tick,0x102791d42,16669,0,0x0,6
tick,0x7ff8136c15ee,17976,0,0x0,6
code-creation,Builtin,2,18558,0x102b9f3a0,1340,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,18616,0x102b9f8e0,452,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,18641,0x102b9fac0,620,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,18662,0x102b9fd40,208,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,18683,0x102b9fe20,352,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,18702,0x102b9ffa0,116,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,18721,0x102ba0020,60,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,18741,0x102ba0060,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,18762,0x102ba01e0,416,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,18783,0x102ba03a0,444,CallFunction_ReceiverIsAny
code-creation,Builtin,2,18802,0x102ba0560,104,CallBoundFunction
code-creation,Builtin,2,18820,0x102ba05e0,120,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,18839,0x102ba0660,120,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,18859,0x102ba06e0,120,Call_ReceiverIsAny
code-creation,Builtin,2,18877,0x102ba0760,988,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,18899,0x102ba0b40,984,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,18919,0x102ba0f20,1072,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,18942,0x102ba1360,1072,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,18963,0x102ba17a0,1072,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,18983,0x102ba1be0,1072,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,19020,0x102ba2020,944,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,19042,0x102ba23e0,944,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,19093,0x102ba27a0,944,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,19128,0x102ba2b60,736,CallProxy
code-creation,Builtin,2,19152,0x102ba2e60,148,CallVarargs
code-creation,Builtin,2,19170,0x102ba2f00,940,CallWithSpread
code-creation,Builtin,2,19187,0x102ba32c0,1948,CallWithSpread_Baseline
tick,0x7ff81368a616,19218,0,0x0,6
code-creation,Builtin,2,19276,0x102ba3a60,1920,CallWithSpread_WithFeedback
code-creation,Builtin,2,19306,0x102ba4200,864,CallWithArrayLike
code-creation,Builtin,2,19325,0x102ba4580,1812,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,19345,0x102ba4ca0,156,CallForwardVarargs
code-creation,Builtin,2,19363,0x102ba4d40,156,CallFunctionForwardVarargs
code-creation,Builtin,2,19382,0x102ba4de0,132,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,19401,0x102ba4e80,228,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,19451,0x102ba4f80,316,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,19476,0x102ba50c0,28,ConstructFunction
code-creation,Builtin,2,19494,0x102ba50e0,104,ConstructBoundFunction
code-creation,Builtin,2,19512,0x102ba5160,28,ConstructedNonConstructable
code-creation,Builtin,2,19531,0x102ba5180,100,Construct
code-creation,Builtin,2,19547,0x102ba5200,148,ConstructVarargs
code-creation,Builtin,2,19564,0x102ba52a0,964,ConstructWithSpread
code-creation,Builtin,2,19582,0x102ba5680,1740,ConstructWithSpread_Baseline
code-creation,Builtin,2,19601,0x102ba5d60,1756,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,19621,0x102ba6440,920,ConstructWithArrayLike
code-creation,Builtin,2,19639,0x102ba67e0,1644,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,19658,0x102ba6e60,196,ConstructForwardVarargs
code-creation,Builtin,2,19677,0x102ba6f40,196,ConstructFunctionForwardVarargs
code-creation,Builtin,2,19696,0x102ba7020,792,Construct_Baseline
code-creation,Builtin,2,19713,0x102ba7340,812,Construct_WithFeedback
code-creation,Builtin,2,19731,0x102ba7680,476,JSConstructStubGeneric
code-creation,Builtin,2,19749,0x102ba7860,376,JSBuiltinsConstructStub
code-creation,Builtin,2,19767,0x102ba79e0,676,FastNewObject
code-creation,Builtin,2,19784,0x102ba7ca0,292,FastNewClosure
code-creation,Builtin,2,19801,0x102ba7de0,720,ConstructProxy
code-creation,Builtin,2,19818,0x102ba80c0,192,JSEntry
code-creation,Builtin,2,19834,0x102ba81a0,192,JSConstructEntry
code-creation,Builtin,2,19860,0x102ba8280,192,JSRunMicrotasksEntry
code-creation,Builtin,2,19879,0x102ba8360,96,JSEntryTrampoline
code-creation,Builtin,2,19896,0x102ba83e0,96,JSConstructEntryTrampoline
code-creation,Builtin,2,19915,0x102ba8460,280,ResumeGeneratorTrampoline
code-creation,Builtin,2,19933,0x102ba8580,1116,StringCodePointAt
code-creation,Builtin,2,19950,0x102ba89e0,1548,StringFromCodePointAt
code-creation,Builtin,2,19968,0x102ba9000,544,StringEqual
code-creation,Builtin,2,19985,0x102ba9240,276,StringGreaterThan
code-creation,Builtin,2,20002,0x102ba9360,276,StringGreaterThanOrEqual
code-creation,Builtin,2,20020,0x102ba9480,276,StringLessThan
code-creation,Builtin,2,20037,0x102ba95a0,276,StringLessThanOrEqual
code-creation,Builtin,2,20055,0x102ba96c0,2492,StringSubstring
code-creation,Builtin,2,20072,0x102baa080,80,OrderedHashTableHealIndex
code-creation,Builtin,2,20091,0x102baa0e0,1168,InterpreterEntryTrampoline
code-creation,Builtin,2,20109,0x102baa580,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,20128,0x102baa5e0,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,20148,0x102baa640,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,20169,0x102baa6a0,80,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,20189,0x102baa700,80,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,20210,0x102baa760,84,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,20232,0x102baa7c0,84,InterpreterEnterAtBytecode
code-creation,Builtin,2,20251,0x102baa820,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,20270,0x102baa900,52,InterpreterOnStackReplacement
code-creation,Builtin,2,20289,0x102baa940,592,BaselineOutOfLinePrologue
code-creation,Builtin,2,20307,0x102baaba0,56,BaselineOnStackReplacement
code-creation,Builtin,2,20326,0x102baabe0,84,BaselineLeaveFrame
code-creation,Builtin,2,20344,0x102baac40,212,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,20364,0x102baad20,220,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,20417,0x102baae00,188,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,20438,0x102baaec0,1000,CompileLazy
code-creation,Builtin,2,20467,0x102bab2c0,72,CompileLazyDeoptimizedCode
code-creation,Builtin,2,20491,0x102bab320,252,InstantiateAsmJs
code-creation,Builtin,2,20510,0x102bab420,32,NotifyDeoptimized
code-creation,Builtin,2,20527,0x102bab460,784,DeoptimizationEntry_Eager
code-creation,Builtin,2,20551,0x102bab780,784,DeoptimizationEntry_Soft
code-creation,Builtin,2,20575,0x102babaa0,784,DeoptimizationEntry_Bailout
code-creation,Builtin,2,20614,0x102babdc0,784,DeoptimizationEntry_Lazy
code-creation,Builtin,2,20640,0x102bac0e0,52,ContinueToCodeStubBuiltin
code-creation,Builtin,2,20664,0x102bac120,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,20685,0x102bac160,56,ContinueToJavaScriptBuiltin
